1.999999999998000065e-06,3.999999999996000129e-06,5.999999999994001243e+00
2.014439865221059311e-06,2.898474626217351774e-02,5.999842476269918734e+00
2.028980886269399979e-06,5.838793917322014637e-02,5.999360750048369439e+00
2.043620503144132559e-06,8.821383466809205876e-02,5.998540757430260051e+00
2.058355926754644584e-06,1.184665281585407098e-01,5.997367988026122809e+00
2.073184128555556978e-06,1.491499373061551670e-01,5.995827479707438457e+00
2.088101830003391134e-06,1.802677838851848846e-01,5.993903814182397483e+00
2.103105491859687135e-06,2.118235747196807184e-01,5.991581113499540479e+00
2.118191303370108722e-06,2.438205816828902528e-01,5.988843037585991347e+00
2.133355171353161380e-06,2.762618207507691603e-01,5.985672782933331604e+00
2.148592709236449437e-06,3.091500301059639799e-01,5.982053082550403467e+00
2.163899226083046173e-06,3.424876472937194993e-01,5.977966207308559099e+00
2.179269715655379862e-06,3.762767854369001852e-01,5.973393968810789545e+00
2.194698845569186101e-06,4.105192085237326927e-01,5.968317723921960472e+00
2.210180946595404604e-06,4.452163057890023978e-01,5.962718381102710907e+00
2.225710002173470862e-06,4.803690652172958875e-01,5.956576408694468583e+00
2.241279638205209481e-06,5.159780462055159056e-01,5.949871845307354690e+00
2.256883113204405554e-06,5.520433514312934609e-01,5.942584312466276941e+00
2.272513308883169749e-06,5.885645979841304110e-01,5.934693029673314690e+00
2.288162721262245788e-06,6.255408878270888318e-01,5.926176832046103904e+00
2.303823452398483071e-06,6.629707776686282195e-01,5.917014190692507114e+00
2.319487202828686572e-06,7.008522483367255473e-01,5.907183235980972391e+00
2.335145264834889216e-06,7.391826737606842501e-01,5.896661783863640593e+00
2.350788516641701003e-06,7.779587896799874391e-01,5.885427365405123012e+00
2.366407417661667859e-06,8.171766622141012348e-01,5.873457259663851460e+00
2.381992004909377987e-06,8.568316564422222559e-01,5.860728530064800879e+00
2.397531890709341577e-06,8.969184051574515815e-01,5.847218064391848102e+00
2.413016261826229004e-06,9.374307779756573256e-01,5.832902618515200643e+00
2.428433880148801230e-06,9.783618509952005660e-01,5.817758863953603310e+00
2.443773085060655492e-06,1.019703877219554355e+00,5.801763439352635388e+00
2.459021797631543808e-06,1.061448257970450504e+00,5.784893005938955390e+00
2.474167526762421666e-06,1.103585515534317718e+00,5.767124306985789595e+00
2.489197377415315014e-06,1.146105267299137864e+00,5.748434231297237851e+00
2.504098061055447138e-06,1.188996201652226858e+00,5.728799880688002055e+00
2.518855908427709575e-06,1.232246055921469630e+00,5.708198641400924700e+00
2.533456884782248322e-06,1.275841596652930843e+00,5.686608259367349483e+00
2.547886607654695912e-06,1.319768602526173451e+00,5.664006919174827459e+00
2.562130367295117014e-06,1.364011850214666755e+00,5.640373326563351775e+00
2.576173149826128922e-06,1.408555103502056260e+00,5.615686794225303480e+00
2.589999663194674773e-06,1.453381105965356968e+00,5.589927330635988234e+00
2.603594365963670378e-06,1.498471577533047716e+00,5.563075731591440309e+00
2.616941498969134719e-06,1.543807215219201723e+00,5.535113674078601775e+00
2.630025119845473959e-06,1.589367698323883804e+00,5.506023812050597321e+00
2.642829140396512387e-06,1.635131698374820752e+00,5.475789873627306292e+00
2.655337366762640547e-06,1.681076894065556493e+00,5.444396759189586987e+00
2.667533542305404713e-06,1.727179991420765504e+00,5.411830639785065955e+00
2.679401393100159947e-06,1.773416749390033909e+00,5.378079055215428284e+00
2.690924675895378811e-06,1.819762011037162619e+00,5.343131011130392238e+00
2.702087228364228589e-06,1.866189740452992796e+00,5.306977074413198103e+00
2.712873021440507285e-06,1.912673065476041101e+00,5.269609466107460172e+00
2.723266213497406102e-06,1.959184326257126685e+00,5.231022151106528462e+00
2.733251206094453889e-06,2.005695129652045328e+00,5.191210923805293476e+00
2.742812700985805884e-06,2.052176409370674914e+00,5.150173488901405250e+00
2.751935758052534441e-06,2.098598491752292627e+00,5.107909536529165351e+00
2.760605853793205525e-06,2.144931166976016268e+00,5.064420810915592597e+00
2.768808939981522713e-06,2.191143765453003489e+00,5.019711171765063540e+00
2.776531502077732786e-06,2.237205239084216313e+00,4.973786647606873501e+00
2.783760616962405821e-06,2.283084247005138678e+00,4.926655480379510621e+00
2.790484009547719159e-06,2.328749245377952803e+00,4.878328160576229422e+00
2.796690107812919174e-06,2.374168580733269529e+00,4.828817452338853400e+00
2.802368095807686194e-06,2.419310586308793809e+00,4.778138407959868772e+00
2.807507964169984158e-06,2.464143680782288293e+00,4.726308371336520153e+00
2.812100557713875500e-06,2.508636468751946680e+00,4.673346970013707136e+00
2.816137619657890710e-06,2.552757842279814948e+00,4.619276095553950690e+00
2.819611832085782212e-06,2.596477082784029999e+00,4.564119872081302098e+00
2.822516852258818766e-06,2.639763962544218856e+00,4.507904612960127899e+00
2.824847344431892194e-06,2.682588845072012784e+00,4.450658765687657947e+00
2.826599006864234241e-06,2.724922783595736586e+00,4.392412845199097582e+00
2.827768593758956927e-06,2.766737616915238451e+00,4.333199355904014283e+00
2.828353931913384595e-06,2.808006061899619432e+00,4.273052702890725030e+00
2.828353931913384595e-06,2.848701801927150168e+00,4.212009092849429592e+00
2.827768593758956927e-06,2.888799570602675892e+00,4.150106425372857899e+00
2.826599006864234241e-06,2.928275230132731721e+00,4.087384175393604657e+00
2.824847344431892194e-06,2.967105843791771669e+00,4.023883267608018954e+00
2.822516852258818766e-06,3.005269741973418451e+00,3.959645943816328284e+00
2.819611832085782212e-06,3.042746581387534732e+00,3.894715624176044777e+00
2.816137619657890710e-06,3.079517397035967274e+00,3.829136763419722200e+00
2.812100557713875500e-06,3.115564646675804905e+00,3.762954703127920020e+00
2.807507964169984581e-06,3.150872247557680694e+00,3.696215521173432883e+00
2.802368095807686617e-06,3.185425605306579477e+00,3.628965879463191158e+00
2.796690107812919174e-06,3.219211634892568785e+00,3.561252871099904294e+00
2.790484009547719159e-06,3.252218773717486133e+00,3.493123868066929205e+00
2.783760616962405821e-06,3.284436986919673451e+00,3.424626370507708017e+00
2.776531502077732786e-06,3.315857765071248853e+00,3.355807858626324247e+00
2.768808939981522713e-06,3.346474114510042064e+00,3.286715648179505234e+00
2.760605853793205525e-06,3.376280540610395065e+00,3.217396750464024180e+00
2.751935758052534441e-06,3.405273024352776901e+00,3.147897737628438719e+00
2.742812700985805884e-06,3.433448992600936833e+00,3.078264614056012149e+00
2.733251206094454312e-06,3.460807282536862761e+00,3.008542694478068213e+00
2.723266213497406102e-06,3.487348100737685641e+00,2.938776489385690027e+00
2.712873021440507285e-06,3.513072977404973596e+00,2.869009598214061540e+00
2.702087228364228589e-06,3.537984716275465402e+00,2.799284610679489305e+00
2.690924675895378811e-06,3.562087340753595122e+00,2.729643016555743706e+00
2.679401393100159947e-06,3.585386036810285670e+00,2.660125124085050974e+00
2.667533542305404713e-06,3.607887093190043970e+00,2.590769987131148255e+00
2.655337366762640547e-06,3.629597839459724362e+00,2.521615341098334628e+00
2.642829140396512811e-06,3.650526582418204935e+00,2.452697547562231684e+00
2.630025119845473959e-06,3.670682541367064733e+00,2.384051547485825928e+00
2.616941498969134719e-06,3.690075782719067554e+00,2.315710822828802584e+00
2.603594365963670801e-06,3.708717154394293836e+00,2.247707366299572129e+00
2.589999663194674773e-06,3.726618220423992600e+00,2.180071658948035562e+00
2.576173149826129346e-06,3.743791196150203060e+00,2.112832655253084724e+00
2.562130367295117438e-06,3.760248884375568146e+00,2.046017775322000354e+00
2.547886607654695912e-06,3.776004612783218306e+00,1.979652903789260066e+00
2.533456884782248322e-06,3.791072172911566174e+00,1.913762394979396264e+00
2.518855908427709575e-06,3.805465760933949948e+00,1.848369083882204444e+00
2.504098061055447138e-06,3.819199920458668185e+00,1.783494302478340288e+00
2.489197377415315014e-06,3.832289487531492345e+00,1.719157900948707240e+00
2.474167526762421666e-06,3.844749537990526544e+00,1.655378273301476577e+00
2.459021797631543808e-06,3.856595337292637371e+00,1.592172386955676089e+00
2.443773085060655492e-06,3.867842292901757073e+00,1.529555815829331422e+00
2.428433880148801230e-06,3.878505909302402355e+00,1.467542776492800849e+00
2.413016261826229004e-06,3.888601745676800725e+00,1.406146166963486044e+00
2.397531890709341577e-06,3.898145376261231920e+00,1.345377607736177428e+00
2.381992004909377987e-06,3.907152353376533771e+00,1.285247484663333495e+00
2.366407417661667859e-06,3.915638173109234454e+00,1.225764993321151852e+00
2.350788516641701003e-06,3.923618243603415046e+00,1.166938184519981103e+00
2.335145264834889216e-06,3.931107855909094173e+00,1.108774010641026653e+00
2.319487202828686572e-06,3.938122157320648409e+00,1.051278372505088265e+00
2.303823452398483071e-06,3.944676127128338372e+00,9.944561665029423292e-01
2.288162721262245788e-06,3.950784554697402751e+00,9.383113317406333032e-01
2.272513308883169749e-06,3.956462019782209794e+00,8.828468969761955609e-01
2.256883113204405977e-06,3.961722874977518405e+00,8.280650271469403023e-01
2.241279638205209481e-06,3.966581230204903274e+00,7.739670693082738584e-01
2.225710002173470862e-06,3.971050939129646018e+00,7.205535978259438590e-01
2.210180946595404604e-06,3.975145587401807123e+00,6.678244586835035967e-01
2.194698845569186101e-06,3.978878482614640166e+00,6.157788127855989835e-01
2.179269715655379862e-06,3.982262645873859697e+00,5.644151781553502500e-01
2.163899226083046173e-06,3.985310804872373325e+00,5.137314709405793600e-01
