2.807749999999999968e-01,9.211653993749999714e-01
2.808469296929693160e-01,9.211250020820322959e-01
2.809188593859385796e-01,9.210845944413033060e-01
2.809907890789078988e-01,9.210441764528126685e-01
2.810627187718771625e-01,9.210037481165607165e-01
2.811346484648464816e-01,9.209633094325472280e-01
2.812065781578158008e-01,9.209228604007722030e-01
2.812785078507850645e-01,9.208824010212358635e-01
2.813504375437543836e-01,9.208419312939379875e-01
2.814223672367236473e-01,9.208014512188786860e-01
2.814942969296929665e-01,9.207609607960578479e-01
2.815662266226622856e-01,9.207204600254755844e-01
2.816381563156315493e-01,9.206799489071318954e-01
2.817100860086008685e-01,9.206394274410266698e-01
2.817820157015701321e-01,9.205988956271601298e-01
2.818539453945394513e-01,9.205583534655319422e-01
2.819258750875087705e-01,9.205178009561424401e-01
2.819978047804780341e-01,9.204772380989914016e-01
2.820697344734473533e-01,9.204366648940789375e-01
2.821416641664166169e-01,9.203960813414049369e-01
2.822135938593859361e-01,9.203554874409696218e-01
2.822855235523552553e-01,9.203148831927726592e-01
2.823574532453245189e-01,9.202742685968143821e-01
2.824293829382938381e-01,9.202336436530945685e-01
2.825013126312631018e-01,9.201930083616133293e-01
2.825732423242324209e-01,9.201523627223706647e-01
2.826451720172017401e-01,9.201117067353664636e-01
2.827171017101710038e-01,9.200710404006008369e-01
2.827890314031403229e-01,9.200303637180736738e-01
2.828609610961095866e-01,9.199896766877851961e-01
2.829328907890789058e-01,9.199489793097351820e-01
2.830048204820482249e-01,9.199082715839236313e-01
2.830767501750174886e-01,9.198675535103507661e-01
2.831486798679868078e-01,9.198268250890163644e-01
2.832206095609560714e-01,9.197860863199205372e-01
2.832925392539253906e-01,9.197453372030631735e-01
2.833644689468947098e-01,9.197045777384443843e-01
2.834363986398639734e-01,9.196638079260641696e-01
2.835083283328332926e-01,9.196230277659224184e-01
2.835802580258025563e-01,9.195822372580192416e-01
2.836521877187718754e-01,9.195414364023546394e-01
2.837241174117411946e-01,9.195006251989285007e-01
2.837960471047104583e-01,9.194598036477409364e-01
2.838679767976797774e-01,9.194189717487919467e-01
2.839399064906490411e-01,9.193781295020815314e-01
2.840118361836183603e-01,9.193372769076095796e-01
2.840837658765876794e-01,9.192964139653760913e-01
2.841556955695569431e-01,9.192555406753812886e-01
2.842276252625262623e-01,9.192146570376249493e-01
2.842995549554955259e-01,9.191737630521071845e-01
2.843714846484648451e-01,9.191328587188278831e-01
2.844434143414341642e-01,9.190919440377871563e-01
2.845153440344034279e-01,9.190510190089851150e-01
2.845872737273727471e-01,9.190100836324214262e-01
2.846592034203420107e-01,9.189691379080963118e-01
2.847311331133113299e-01,9.189281818360097720e-01
2.848030628062806491e-01,9.188872154161618067e-01
2.848749924992499127e-01,9.188462386485523048e-01
2.849469221922192319e-01,9.188052515331813774e-01
2.850188518851884956e-01,9.187642540700490246e-01
2.850907815781578147e-01,9.187232462591551352e-01
2.851627112711271339e-01,9.186822281004998203e-01
