0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
1.676078907259447373e-02,0.000000000000000000e+00,5.980602561733729949e+00
3.352157814518894746e-02,0.000000000000000000e+00,5.956063138840446136e+00
5.028236721778342466e-02,0.000000000000000000e+00,5.926770767709842680e+00
6.704315629037789492e-02,0.000000000000000000e+00,5.893357655540106599e+00
8.380394536297236519e-02,0.000000000000000000e+00,5.856675465077668008e+00
1.005647344355668493e-01,0.000000000000000000e+00,5.817763224988825144e+00
1.173255235081613196e-01,0.000000000000000000e+00,5.777807935922950833e+00
1.340863125807557898e-01,0.000000000000000000e+00,5.738099189921411103e+00
1.508471016533502462e-01,0.000000000000000000e+00,5.699979327225180192e+00
1.676078907259447304e-01,0.000000000000000000e+00,5.664790813170182737e+00
1.843686797985391868e-01,0.000000000000000000e+00,5.633822623599456847e+00
2.011294688711336986e-01,0.000000000000000000e+00,5.608257476522758189e+00
2.178902579437281550e-01,0.000000000000000000e+00,5.589121738776691828e+00
2.346510470163226392e-01,0.000000000000000000e+00,5.577239769104291867e+00
2.514118360889170956e-01,0.000000000000000000e+00,5.573194335076763650e+00
6.468114857630388181e-01,0.000000000000000000e+00,5.473521600240691676e+00
6.619964408260163857e-01,0.000000000000000000e+00,5.367132481808555511e+00
6.771813958889938423e-01,0.000000000000000000e+00,5.255820399231446061e+00
6.923663509519712989e-01,0.000000000000000000e+00,5.141567912745140134e+00
7.075513060149488664e-01,0.000000000000000000e+00,5.026505837365683682e+00
7.227362610779263230e-01,0.000000000000000000e+00,4.912867523491669886e+00
7.379212161409038906e-01,0.000000000000000000e+00,4.802939282911198760e+00
7.531061712038813472e-01,0.000000000000000000e+00,4.699008053773050975e+00
7.682911262668589147e-01,0.000000000000000000e+00,4.603307488849044837e+00
7.834760813298363713e-01,0.000000000000000000e+00,4.517963715630365584e+00
7.986610363928139389e-01,0.000000000000000000e+00,4.444942052497970586e+00
8.138459914557913955e-01,0.000000000000000000e+00,4.385995971063472609e+00
8.290309465187688520e-01,0.000000000000000000e+00,4.342619570152812081e+00
8.442159015817464196e-01,0.000000000000000000e+00,4.316004771868709788e+00
8.594008566447238762e-01,0.000000000000000000e+00,4.307004365501577503e+00
0.000000000000000000e+00,1.676078907259447373e-02,5.980602561733729949e+00
1.676078907259447373e-02,1.676078907259447373e-02,5.961205123467459899e+00
3.352157814518894746e-02,1.676078907259447373e-02,5.936665700574176974e+00
5.028236721778342466e-02,1.676078907259447373e-02,5.907373329443572629e+00
6.704315629037789492e-02,1.676078907259447373e-02,5.873960217273836548e+00
8.380394536297236519e-02,1.676078907259447373e-02,5.837278026811397957e+00
1.005647344355668493e-01,1.676078907259447373e-02,5.798365786722555981e+00
1.173255235081613196e-01,1.676078907259447373e-02,5.758410497656680782e+00
1.340863125807557898e-01,1.676078907259447373e-02,5.718701751655141052e+00
1.508471016533502462e-01,1.676078907259447373e-02,5.680581888958910142e+00
1.676078907259447304e-01,1.676078907259447373e-02,5.645393374903912687e+00
1.843686797985391868e-01,1.676078907259447373e-02,5.614425185333186796e+00
2.011294688711336986e-01,1.676078907259447373e-02,5.588860038256488139e+00
2.178902579437281550e-01,1.676078907259447373e-02,5.569724300510421777e+00
2.346510470163226392e-01,1.676078907259447373e-02,5.557842330838022704e+00
2.514118360889170956e-01,1.676078907259447373e-02,5.553796896810493600e+00
6.468114857630388181e-01,1.676078907259447373e-02,5.454124161974421625e+00
6.619964408260163857e-01,1.676078907259447373e-02,5.347735043542286348e+00
6.771813958889938423e-01,1.676078907259447373e-02,5.236422960965176010e+00
6.923663509519712989e-01,1.676078907259447373e-02,5.122170474478870084e+00
